Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 1 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.032403211,2.8138714011e-16,9.595025958e-06,5.3515732827e-05,1.2782445831e-05,1.5457813565,1.4904518369,0.0,1.4904518369,0.0553295196,0.0,0.0553295196,6.3822655475e-09,1.4655165567
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 1 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.055125607,2.2918620005e-16,5.7765202549e-06,3.0264494308e-05,4.1877414643e-06,0.8242336061,0.7833105602,0.0,0.7833105602,0.0409230459,0.0,0.0409230459,4.2420781639e-09,0.7681840685
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 1 -> Baustoff  Kies 2/32 getrocknet,0.0506238172,1.3761756757e-16,7.3018161121e-06,8.7916256245e-05,1.5188580365e-05,0.8627760757,0.8284486081,0.0,0.8284486081,0.0343274677,0.0,0.0343274677,8.0822522328e-09,0.8198173229
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07,1.1397102705,2.2148591028e-14,0.00026052558705,0.0019453915375,0.00030276806181,14.9507282766,10.8678293313,0.0,10.8678293313,4.0828989452,0.0,4.0828989452,2.6029109833e-07,9.6195741162
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Kalk-Gips-Innenputz,0.0241255736,1.54918732e-16,2.3666753572e-07,3.0364565546e-05,6.0279572353e-06,0.2640813603,0.2260202647,0.0,0.2260202647,0.0380610956,0.0,0.0380610956,2.351379403e-09,0.2164993706
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Bewehrungsstahl,0.6508502566,1.9860788542e-14,0.00025334902697,0.0012214753678,0.00016608113758,11.9888545891,8.3805714324,0.0,8.3805714324,3.6082831567,0.0,3.6082831567,2.1926004089e-07,7.2646644348
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Transportbeton C20/25,0.4647344403,2.1328837549e-15,6.9398925457e-06,0.00069355160414,0.00013065896699,2.6977923271,2.2612376342,0.0,2.2612376342,0.4365546929,0.0,0.4365546929,3.8679678044e-08,2.1384103108
Cost Group 363 DachbelägeDächer : IBO_DAm_07,0.7166196056,3.2783682387e-15,0.00014484500209,0.00054969657546,8.298494908e-05,11.4262701667,10.8036793745,0.0,10.8036793745,0.6225907922,0.0,0.6225907922,5.9784616245e-08,10.5773516209
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  XPS-Dämmstoff,0.5784669704,2.630177331e-15,0.00012217163977,0.00037800009208,5.082618142e-05,8.1934791284,7.7014683694,0.0,7.7014683694,0.4920107589,0.0,0.4920107589,4.1078020301e-08,7.5238336728
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.032403211,2.8138714011e-16,9.595025958e-06,5.3515732827e-05,1.2782445831e-05,1.5457813565,1.4904518369,0.0,1.4904518369,0.0553295196,0.0,0.0553295196,6.3822655475e-09,1.4655165567
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.055125607,2.2918620005e-16,5.7765202549e-06,3.0264494308e-05,4.1877414643e-06,0.8242336061,0.7833105602,0.0,0.7833105602,0.0409230459,0.0,0.0409230459,4.2420781639e-09,0.7681840685
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Kies 2/32 getrocknet,0.0506238172,1.3761756757e-16,7.3018161121e-06,8.7916256245e-05,1.5188580365e-05,0.8627760757,0.8284486081,0.0,0.8284486081,0.0343274677,0.0,0.0343274677,8.0822522328e-09,0.8198173229
